Year,rcra,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,un,hazWasteDesc,units_final,phase,totalQuantityinShipment,mgmt,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,input,filename,latitude,longitude
2010,002439908 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,24575,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439909 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21569,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439911 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21569,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439915 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22046,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439913 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22860,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439914 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,24575,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439916 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,30208,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439917 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,24575,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439918 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22095,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439919 FLE,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21365,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,007666084 JJK,E7A2386,ARCELORMITTEL,609 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.2574387,-79.792386,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21819,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10050-09OCR,42.392868,-83.0325241
2010,002439812 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24480,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439804 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23148,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439815 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,21823,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439814 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,19374,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439816 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,19684,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439813 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26835,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439810 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,33853,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439809 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24079,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439808 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23841,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439807 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26952,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439784 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23087,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439783 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26945,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439806 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23753,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439805 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26127,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439803 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27304,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439801 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27096,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439802 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,22183,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10aOCR,42.392868,-83.0325241
2010,002439798 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,21073,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439797 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,22697,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439796 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,22595,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439795 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26430,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439794 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,21732,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439793 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,22061,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439792 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25252,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439791 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25673,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
2010,002439785 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27376,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439790 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24344,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439789 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,22970,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439787 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26804,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439788 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23470,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439786 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27259,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439941 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25888,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439942 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25483,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439943 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26774,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439944 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25491,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
2010,002439945 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25714,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439946 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27051,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439947 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27028,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439948 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,22712,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439950 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27410,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439951 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26415,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439952 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25960,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439949 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26774,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439953 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26240,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439954 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26490,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439957 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24136,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,007666049 JJK,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26358,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439958 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23999,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439959 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27758,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439960 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27599,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10dOCR,42.392868,-83.0325241
2010,002439961 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26907,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,002439962 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25631,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,002439963 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27088,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,002439964 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27198,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,002439965 FLE,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23553,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,007666050 JJK,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25794,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,007666051 JJK,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27047,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,007666052 JJK,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26271,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
2010,007666053 JJK,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,26244,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2010.HW.dynecol inc.10154-10eOCR,42.392868,-83.0325241
