latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
25.728031,-80.24403,"25.728031, -80.24403","<a href=""https://www.google.com/maps/dir/Current+Location/25.728031, -80.24403"" target=""_blank"">Get directions</a>",Last Carrot ,Restaurants,images/food-beverages.png,"190,151,199","Organic,North African,Vegetarian",South Beach Award Winner,"A unique and constantly changing menu makes the Last Carrot a winner with restaurant critics and local diners. Surrounded by countless Italian eateries, Osteria del Teatro manages to stand out from the crowd. Pay special attention to the daily specials which often feature delectable fresh local seafood. You will find a typical South Beach crowd here&#8212;mostly young and well-dressed folks preparing for a night on the town. the atmosphere is casually elegant.",3133 Grand Avenue,,Miami,FL,United States,33133,Coconut Grove,+1 305 445 0805,http://www.lastcarrot.com/,"Mo to Sa from 10:00 AM to 07:00 PM,Su from 11:00 AM to 05:00 PM",http://cityseekr.com/miami/restaurants/poi-last-carrot-33905.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/33905-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/33905-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/33905-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/33905-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/33905.jpg"
25.7768182,-80.1849145,"25.7768182, -80.1849145","<a href=""https://www.google.com/maps/dir/Current+Location/25.7768182, -80.1849145"" target=""_blank"">Get directions</a>",Latin America Cuban Cafe,Restaurants,images/food-beverages.png,145,South American,Authentic Cuban Sandwiches and More,"Latin America Cuban Cafe has been delighting its patrons with authentic Cuban cuisine for a long time now. the place is frequented by many for their breakfast specials but their sandwiches, meals and South American-style salads are equally delectable for lunch. Complement your food with refreshing iced-teas, lemonades, and other cool drinks or enjoy mojoitos during their happy hours. At Latin America Cuban Cafe friends and families are all sure to have a good time. After a meal here, stroll by the marina for a much needed work out. ",401 Biscayne Boulevard,,Miami,FL,United States,33132,Downtown Miami,+1 305 381 7774,,"Mo to th from 08:00 AM to 11:00 PM,Fr from 08:00 AM to 12:00 AM,Sa from 08:00 AM to 01:00 AM,Su from 08:00 AM to 12:00 AM",http://cityseekr.com/miami/restaurants/poi-latin-america-cuban-cafe-855638.html,,,
25.701586,-80.349512,"25.701586, -80.349512","<a href=""https://www.google.com/maps/dir/Current+Location/25.701586, -80.349512"" target=""_blank"">Get directions</a>",Latin American Cafeteria,Restaurants,images/food-beverages.png,119,Cuban,Hearty Cuban Fare,"If you have a hearty appetite and a taste for typical Cuban cuisine, Latin American Cafeteria is the place for you. With seven locations throughout the Miami area, this popular eatery is always nearby and affordable. Expect very generous entrees at lowest possible rates served in a casual, laid back atmosphere. the breaded steak with your choice of two sides and the special Cuban sandwich called Cubano Especial are essentially bite worthy.",9608 Southwest 72nd Street,,Miami,FL,United States,33173,South Miami/Kendall,+1 305 279 4353,,"Su to th from 07:00 AM to 11:00 PM,Fr to Sa from 07:00 AM to 12:00 AM",http://cityseekr.com/miami/restaurants/poi-latin-american-cafeteria-27741.html,,,
25.801171,-80.188813,"25.801171, -80.188813","<a href=""https://www.google.com/maps/dir/Current+Location/25.801171, -80.188813"" target=""_blank"">Get directions</a>",Latin Caf&egrave;,Bars And Cafes,images/bar.png,69,Cafes,,,2501 Biscayne Blvd.,,Miami,FL,United States,33132,,+1 305 576-3838,http://latincafe2000.net/,"Su to th from 07:00 AM to 12:00 AM,Fr to Sa from 07:00 AM to 01:00 AM",http://cityseekr.com/miami/bars-cafes/poi-latin-caf-839240.html,,,
25.926956,-80.155969,"25.926956, -80.155969","<a href=""https://www.google.com/maps/dir/Current+Location/25.926956, -80.155969"" target=""_blank"">Get directions</a>",Laurenzo's Italian Supermarket,Shoppings,images/shopping.png,"234,239","Produce,Supermarkets",Little Italy,"This Italian specialty food market has been serving the south Florida community for almost half a century. Established in 1951, Laurenzo's is actually many shops in one. It is a bakery, an old-fashioned deli and caterer, an award-winning wine shop, a seafood emporium, and a homemade pasta shop as well. there is also a 6,000-square-foot farmer's market and an in-store cafe featuring soups, salads, pasta, pizza, and desserts. If you have a taste for anything Italian, Laurenzo's is the place to be. Debit cards also accepted.",16385 West Dixie Highway,,Miami,FL,United States,33160,,+1 305 945 6381,http://www.laurenzosmarket.com/,"Mo to Sa from 08:30 AM to 07:00 PM,Su from 08:30 AM to 05:00 PM",http://cityseekr.com/miami/shopping/poi-laurenzo-s-italian-supermarket-80082.html,,,
25.730207,-80.237921,"25.730207, -80.237921","<a href=""https://www.google.com/maps/dir/Current+Location/25.730207, -80.237921"" target=""_blank"">Get directions</a>",Lazuli Lounge,Restaurants,images/food-beverages.png,132,Mediterranean,Luxurious Lounge,The Lazuli Lounge is located in the city of Miami. It has a majestic setting with comfortable and elegant seating areas. It is a great spot for lunch or an afternoon tea in Coconut Grove!,3300 Southwest 27th Street,"the Ritz, Coconut Grove",Miami,FL,United States,33133,,,,,http://cityseekr.com/miami/restaurants/poi-lazuli-lounge-944079.html,,,
25.89709,-80.379209,"25.89709, -80.379209","<a href=""https://www.google.com/maps/dir/Current+Location/25.89709, -80.379209"" target=""_blank"">Get directions</a>",LCF Grounds Miami,Entertainment Venues,images/attraction.png,"217,195","Cultural Events,Fairgrounds/Open Spaces",,,17121 West Okeechobee Road,,Hialeah,FL,United States,33018,Northwest Miami,+1 786 728 6311,,,http://cityseekr.com/miami/entertainment-venues/poi-lcf-grounds-miami-728685.html,,,
25.727613,-80.242805,"25.727613, -80.242805","<a href=""https://www.google.com/maps/dir/Current+Location/25.727613, -80.242805"" target=""_blank"">Get directions</a>",Le Bouchon du Grove,Restaurants,images/food-beverages.png,127,French,Tres Charmant,"This is a charming French eatery in every sense boasting fabulous food, friendly service, and a warmly decorated interior. the walls are painted a bright yellow, and French doors open onto the sidewalk. Although you might be tempted to indulge in rich entrees and appetizers, you will thank yourself later for saving room. Desserts are extremely tempting. Mouthwatering Duck Pat&egrave; is a delicious starter for your meal. Fresh fish, Chicken en Papillote, and Peppercorn Steak are a few of the available entrees. You will not want to leave without trying one of the freshly prepared desserts. the atmosphere is not stuffy, but you willfeel more comfortable if you change out of your beach clothes.",3430 Main Highway,,Miami,FL,United States,33133,Coconut Grove,+1 305 448 6060,,"Mo to Su from 08:00 AM to 03:00 PM,Mo to Su from 05:00 PM to 11:00 PM",http://cityseekr.com/miami/restaurants/poi-le-bouchon-du-grove-36337.html,,,
25.778351,-80.18809,"25.778351, -80.18809","<a href=""https://www.google.com/maps/dir/Current+Location/25.778351, -80.18809"" target=""_blank"">Get directions</a>",Le Bowtique,Shoppings,images/shopping.png,219,Accessories,"Beads, Barrettes and Butterflies","Another of the delightful, locally-owned stalls at the open-air Bayside Marketplace, this is a colorful explosion of hair decorations and accessories. Hundreds of scrunchies, scarves, baubles and bows are crammed into the small space that is Le Bowtique. the accessories only cost a few dollars apiece and come in all colors, fabrics, and styles. You will even find miniature stuffed animals attached to hair ties.",401 Biscayne Boulevard,"Bayside Marketplace, Suite P116",Miami,FL,United States,33132,Downtown Miami,+1 305 358 9810,http://www.baysidemarketplace.com/,"Mo to th from 10:00 AM to 10:00 PM,Fr to Sa from 10:00 AM to 11:00 PM,Su to Sa from 11:00 AM to 09:00 PM",http://cityseekr.com/miami/shopping/poi-le-bowtique-35213.html,,,
25.7741537,-80.1936118,"25.7741537, -80.1936118","<a href=""https://www.google.com/maps/dir/Current+Location/25.7741537, -80.1936118"" target=""_blank"">Get directions</a>",Le Chat Noir,Bars And Cafes,images/bar.png,"468,55,54,56","Live Music,Lounge,Bars & Pubs,Piano Bar",Loosing Yourself in Jazz Beats,"Le Chat Noir is as popular for its delightful live music as it is for its gourmet selection of cheese, wine and beer. As you approach this lounge, you are greeted by potted plants and tables covered with dark blue table cloths in the patio. Its brown fa&ccedil;ade leads into a red room with muted lighting, and often you will be greeted by the soulful music played by some of the best musicians in Miami. this piano bar regularly hosts jazz nights that attract even jazz connoisseurs. the best deals on beer and wine are obtained during their Happy Hours.",2 South Miami Avenue,,Miami,FL,United States,33130,Downtown Miami,+1 305 377 8899,http://www.lechatnoirdesalis.com/,"Mo to We from 10:00 AM to 10:00 PM,th to Sa from 10:00 AM to 02:00 AM",http://cityseekr.com/miami/bars-cafes/poi-le-chat-noir-855751.html,,,
25.92677,-80.163335,"25.92677, -80.163335","<a href=""https://www.google.com/maps/dir/Current+Location/25.92677, -80.163335"" target=""_blank"">Get directions</a>",Le Chocolatier,Shoppings,images/shopping.png,231,Chocolate,"Rich, Mouth-Watering Chocolates","For nearly 20 years this Miami Beach confectioner Le Chocolatier, has been tempting the sweet tooths of locals and visitors. the recent addition of a showroom where visitors can watch the chocolate being made turns this into an even more attractive destination. Truffles, candies, and ornate chocolate sculptures are among the delicious items for sale here. If you live out of the area, do not worry; Le Chocolatier delivers.",1840 Northeast 164th Street,,Miami,FL,United States,33162,,+1 305 944 3020,http://www.lechocolatier.com,,http://cityseekr.com/miami/shopping/poi-le-chocolatier-36743.html,,,
25.781989,-80.265089,"25.781989, -80.265089","<a href=""https://www.google.com/maps/dir/Current+Location/25.781989, -80.265089"" target=""_blank"">Get directions</a>",Le Club,Entertainment Venues,images/attraction.png,201,Contemporary,,,1000 NorthWest Le Jeune Road 42nd Avenue,Regency Hotel,Miami,FL,United States,33126,Airport Area,+1 305 423 0100,http://www.leclubmiami.com/,,http://cityseekr.com/miami/entertainment-venues/poi-le-club-726329.html,,,
25.779392,-80.264114,"25.779392, -80.264114","<a href=""https://www.google.com/maps/dir/Current+Location/25.779392, -80.264114"" target=""_blank"">Get directions</a>",Le Jeune Cinema 6,Entertainment Venues,images/attraction.png,80,Movie theater,Movies & More,"This movie house has six screens for your viewing pleasure. For a more enjoyable experience, sit back and relax with popcorn and a soda from the refreshment stand. the theatre has  comfortable seating arrangements and great viewing experiences. Patrons can experience a great movie watching experience at the Le Jeune Cinema 6.",782 North West  42nd Avenue,,Miami,FL,United States,33126,Airport Area,+1 305 529 8883,,,http://cityseekr.com/miami/entertainment-venues/poi-le-jeune-cinema-6-344326.html,,,
25.949007,-80.120714,"25.949007, -80.120714","<a href=""https://www.google.com/maps/dir/Current+Location/25.949007, -80.120714"" target=""_blank"">Get directions</a>",Le M&egrave;ridien Sunny Isles Beach,Accommodations,images/hotel.png,2,Expensive,Sun and Sand Classy Living,"Live in style at the Le Meridien on Sunny Isles Beach, located on crisp, white sands in the posh South area. this European style resort offers decadent living options, with suites and four penthouses. Jacuzzis, rooftop terraces and an extensive list of amenities are on offer. In-house baths, which are more like mini spas, deep, rich upholstery and beds and an abundance of leisure activities ensure you have a productive and enjoyable time. No holiday is complete without meals to satisfy the palette. the hotel's comfortable lobby makes for an intimate dining area, with the world-renowned BiCE restaurant serving Milanese-inspired concoctions that tempt and thrill.",18683 Collins Avenue,,Sunny Isles Beach,FL,United States,33160,,+1 305 503 6000,http://www.marenasresortmiami.com/,,http://cityseekr.com/miami/accommodation/poi-le-m-ridien-sunny-isles-beach-332131.html,,,
25.957074,-80.146775,"25.957074, -80.146775","<a href=""https://www.google.com/maps/dir/Current+Location/25.957074, -80.146775"" target=""_blank"">Get directions</a>",Le Petite Francais,Shoppings,images/shopping.png,223,Women's,"Sassy, Classy Women's Wear","Just about everything in this store is well made and cut well. the target age group is 18 to 35, which means a lot of sassy low rider jeans, clingy sweaters and sexy tank tops are on display. A selection of casual eveningwear is also available. the clothing featured is similar to Miss Sixty or Darryl K, but merchandise is primarily by a label named Anti Flirt. Why the name, you ask? Well, the idea is that you do not have to flirt when you're dressed this well.",19501 Biscayne Boulevard,Aventura Mall,Aventura,FL,United States,33180,,+1 305 935 4121,http://www.aventuramall.com,"Mo to Sa from 10:00 AM to 09:30 PM,Su from 12:00 PM to 08:00 PM",http://cityseekr.com/miami/shopping/poi-le-petite-francais-42035.html,,,
25.749765,-80.258296,"25.749765, -80.258296","<a href=""https://www.google.com/maps/dir/Current+Location/25.749765, -80.258296"" target=""_blank"">Get directions</a>",Le Provencal ,Restaurants,images/food-beverages.png,127,French,French Lite,"As much as we all love the butter and cream that make French cooking famous, it is nice to know that there is an equally delicious alternative. Le Provencal provides all the extravagance and flavor without the guilt. You will find a lot of herbs and savory vegetables used in most dishes for flavor. It is hard to resist the Bouillabaisse, a seafood soup made with various fish and shellfish, served with toasted rounds of French bread. As with many Coral Gables restaurants, there is an upscale crowd here. the atmosphere is comfortable, though, and made more so by warmly personable service.",266 Miracle Mile,,Coral Gables,FL,United States,33134,,+1 305 448 8984,http://www.leprovencalrestaurant.com/,"Mo to Sa from 03:00 PM to 06:00 PM,Mo to Sa from 12:00 PM to 03:00 PM",http://cityseekr.com/miami/restaurants/poi-le-provencal-37014.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/37014.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/37014.jpg
25.88857,-80.124922,"25.88857, -80.124922","<a href=""https://www.google.com/maps/dir/Current+Location/25.88857, -80.124922"" target=""_blank"">Get directions</a>",Lea's Tea Room & Bistro,Restaurants,images/food-beverages.png,155,Bistros & Brasseries,More than a Tea House,"Located on the second floor of the beautiful Bal Harbour Shops, this hidden gem is worth the visit. the decor is sophisticated and understated. Regardless of the name, it is so much more than a tea room! A European-style cafe, Lea's is absolutely perfect for a stop before you shop, a break while you shop, lunch, or even an early dinner. there is outdoor seating available with the same inviting decor. You can have one of their original tea blends with dessert or some small sandwiches if you want a light snack, though dishes like salmon tatare, french toast and warm brie salads are also served throughout the day. Enjoy! -Mercedes de Marchena ",9700 Collins Avenue Bal Harbour,,Miami,FL,United States,33154,North Miami/North Miami Beach,+1 305 868 0901,,Su to Sa from 09:30 AM to 08:30 PM,http://cityseekr.com/miami/restaurants/poi-lea-s-tea-room-bistro-735077.html,,,
25.682651,-80.314618,"25.682651, -80.314618","<a href=""https://www.google.com/maps/dir/Current+Location/25.682651, -80.314618"" target=""_blank"">Get directions</a>",Learning Express ,Shoppings,images/shopping.png,109,Toys,Educational Toy World,"Learning Express is one of the best toy stores in the neighborhood of Pinecrest for everyone who is young at heart. A treasure trove of toys that are suitable for an infant to a child who is 12 and over, it features and endless range of toys that cover from crafts, educational to construction and more. Take the advice of the store expert if you are unsure of which one to choose. Learning Express is a fun world of discovery and learning for both adults and kids.",9529 South Dixie Highway,,Pinecrest,FL,United States,33156,,+1 305 663 8699,http://www.learningexpress.com/store/pinecrest/,"Mo to th from 10:00 AM to 08:00 PM,Fr to Sa from 10:00 AM to 09:00 PM,Su from 10:00 AM to 06:00 PM",http://cityseekr.com/miami/shopping/poi-learning-express-825803.html,,,
25.916055,-80.271971,"25.916055, -80.271971","<a href=""https://www.google.com/maps/dir/Current+Location/25.916055, -80.271971"" target=""_blank"">Get directions</a>",Lehman Auditorium,Entertainment Venues,images/attraction.png,77,Auditorium,University Auditorium,"Named after the Congressman, Lehman Aviation Center of Florida Memorial University houses an auditorium with a capacity of 200. the center is equipped with the latest technology that is extended to this auditorium as well. A tad small for holding large-scale events, this auditorium is large enough for holding meetings, conventions and student gatherings. With facilities like satellite down-links, this auditorium ensures a smooth operation of any event held here.",15800 Northwest 42nd Avenue,"William Lehman Aviation Center, Florida Memorial University",Miami Gardens,FL,United States,33054,,+1 305 626 3600,http://www.fmuniv.edu/,,http://cityseekr.com/miami/entertainment-venues/poi-lehman-auditorium-374150.html,,,
25.77951,-80.26425,"25.77951, -80.26425","<a href=""https://www.google.com/maps/dir/Current+Location/25.77951, -80.26425"" target=""_blank"">Get directions</a>",LeJeune Cinemas VI,Entertainment Venues,images/attraction.png,80,Movie theater,,,782 NW Le Jeune Road - Ocean Bank Bldg,,Miami,FL,United States,33126,,(305)529-8883,,,http://cityseekr.com/miami/entertainment-venues/poi-lejeune-cinemas-vi-716771.html,,,
25.81811,-80.191628,"25.81811, -80.191628","<a href=""https://www.google.com/maps/dir/Current+Location/25.81811, -80.191628"" target=""_blank"">Get directions</a>",Lemoni Caf&egrave;,Restaurants,images/food-beverages.png,"131,127,132,160,156","Italian,French,Mediterranean,Delis & Diners,Breakfast & Brunch",Gorgeous Sandwiches,"This small eatery is well known for their delightful sandwiches which are inspired from Italian, Greek, Mediterranean and Middle Eastern cuisines. Lemoni Caf&egrave; serves everything fresh and has dishes that suit all palate. Choose anything from the menu and you will not be disappointed. this place is definitely worth a visit for their delish fare.",4600 Northeast Second Avenue,,Miami,FL,United States,33127,Design District,+1 305 571 5080,http://www.mylemonicafe.com/,"Mo to Sa from 11:00 AM to 10:30 PM,Su from 11:00 AM to 07:00 PM",http://cityseekr.com/miami/restaurants/poi-lemoni-caf-382546.html,,,
25.783106,-80.130094,"25.783106, -80.130094","<a href=""https://www.google.com/maps/dir/Current+Location/25.783106, -80.130094"" target=""_blank"">Get directions</a>",Les Deux Fontaines,Restaurants,images/food-beverages.png,"132,127","Mediterranean,French",Seafood Feast,"Les Deux Fontaines offers a full breakfast, with a buffet option from 7:30a-11:30p. this is a great option for early risers and beach-goers. the lunch and dinner menu features every conceivable seafood dish. Entrees run the gamut from inexpensive sandwiches to the King Platter, which includes two lobsters, 24 stone crabs, clams mussels, oysters and more. Also worth mentioning are the specials of two lobsters, all-you-can-eat shrimp and blue crabs by the bucket. Live music adds to the ambience Wednesday through Sunday.",1230 Ocean Drive,,Miami,FL,United States,33139,,+1 305 672 2579,,Mo to Su from 07:30 AM to 11:30 PM,http://cityseekr.com/miami/restaurants/poi-les-deux-fontaines-22676.html,,,
25.78325,-80.130071,"25.78325, -80.130071","<a href=""https://www.google.com/maps/dir/Current+Location/25.78325, -80.130071"" target=""_blank"">Get directions</a>",Leslie,Accommodations,images/hotel.png,3,Moderate,A deco dream,"This moderately priced Island Outpost property is located in the heart of South Beach, steps away from white sand beaches, gourmet or casual dining, great shopping, and glitzy nightclubs. the decor is classic Art Deco. Rooms are decorated in tangerine, light blue, and pink. Upon request, the hotel can provide business services, conference rooms, or casting facilities. Guests have charging privileges, not only at the Leslie Cafe but also at any of Island Outpost's four Miami restaurants.",1244 Ocean Drive,,Miami,FL,United States,33139,Miami Beach (South Beach),+1 800 688 7678,http://www.islandoutpost.com/,,http://cityseekr.com/miami/accommodation/poi-leslie-22233.html,,,
25.778495,-80.188121,"25.778495, -80.188121","<a href=""https://www.google.com/maps/dir/Current+Location/25.778495, -80.188121"" target=""_blank"">Get directions</a>",Let's Make A Daiquiri,Bars And Cafes,images/bar.png,63,Cocktail Bar,Fruity Frozen Drinks,"Place your order at the bar, pull up a patio chair and let all the action of Bayside Marketplace swirl around you. A great place to take a break from shopping, this bar is located in the Bayside Marketplace courtyard, right next to the Hard Rock Cafe. At night, drinkers can enjoy the live music of the mall's stage, only a few dozen yards away. Frozen frou-frou drinks are the only option here. Besides daquiris, the bar serves margaritas, rumrunners and other blended thirst-quenchers.",401 Biscayne Boulevard,,Miami,FL,United States,33132,Business District,+1 305 577 3344,http://www.baysidemarketplace.com/,"Mo to th from 10:00 AM to 10:00 PM,Fr to Sa from 10:00 AM to 11:00 PM,Su from 11:00 AM to 09:00 PM",http://cityseekr.com/miami/bars-cafes/poi-let-s-make-a-daiquiri-35019.html,,,
25.791719,-80.14901,"25.791719, -80.14901","<a href=""https://www.google.com/maps/dir/Current+Location/25.791719, -80.14901"" target=""_blank"">Get directions</a>",Lido Restaurant & Bayside Grill,Restaurants,images/food-beverages.png,132,Mediterranean,Beachfront Bounty,"This beautiful and colorful restaurant and grill resides beachside at the posh Standard Hotel in Miami Beach. All of the dishes on the menu are made using organic and unprocessed ingredients, from meats and fish to olive oil and herbs. From the bar, visitors can choose from anything from healthful wheatgrass shots to their famous Strawberry Daquiri mixed with Pi&ntilde;a Colada. Don't miss out on Lido's sunset happy hour where you can enjoy twice the drinks for half the price right there on the beach.",40 Island Avenue,the Standard,Miami Beach,FL,United States,33139,,+1 305 673 1717,http://standardhotels.com/spa-miami-beach/food-drink/lido-restaurant-bayside-grill,Mo to Su from 07:00 AM to 11:00 PM,http://cityseekr.com/miami/restaurants/poi-lido-restaurant-bayside-grill-785271.html,,,
25.801294,-80.202502,"25.801294, -80.202502","<a href=""https://www.google.com/maps/dir/Current+Location/25.801294, -80.202502"" target=""_blank"">Get directions</a>",Light Box at Goldman Warehouse,Entertainment Venues,images/attraction.png,"217,78,215","Cultural Events,theater,Major Events",,,404 Northwest 26th Street,,Miami,FL,United States,33127,Downtown Miami,+1 305 576 4350,http://www.thelightboxmiami.org/,,http://cityseekr.com/miami/entertainment-venues/poi-light-box-at-goldman-warehouse-767355.html,,,
25.747623,-80.333053,"25.747623, -80.333053","<a href=""https://www.google.com/maps/dir/Current+Location/25.747623, -80.333053"" target=""_blank"">Get directions</a>",Lila's Restaurant,Restaurants,images/food-beverages.png,119,Cuban,Family's Favorite,"A staple in Miami for 32 years, Lila's is most famous for its delicious steaks covered by a mountain of French fries Bistec con Papas Fritas. In addition, the restaurant boasts of a wide array of international dishes cooked to perfection. Lunch specials are featured daily. Because of the menu's variety, Lila's is an ideal choice for the entire family. Oh, and for dessert, the flan is a must!",8518 Coral Way,,Miami,FL,United States,33155,Coral Gables,+1 305 553 6061,,,http://cityseekr.com/miami/restaurants/poi-lila-s-restaurant-27745.html,,,
25.770533,-80.189472,"25.770533, -80.189472","<a href=""https://www.google.com/maps/dir/Current+Location/25.770533, -80.189472"" target=""_blank"">Get directions</a>",Lilt Lounge,Bars And Cafes,images/bar.png,"55,468","Lounge,Live Music",Lilting Melodies,"Lilt Lounge is a sophisticated bar within the Epic Hotel, and has gained prominence as a cocktail lounge and jazz venue. Situated near the mouth of the Miami River, the windows afford magnificent views of the river and the bay. the jovial mood is set for the evening with a circular bar, pink mood lighting and soothing jazz melodies. To the soulful sounds of the violin and piano, sip cocktails such as the Sailor's Dilema infused with Shipwreck mango rum and lemon peel, Strawberry in Prague with notes of mint, and Morning Tear based on Kappa Pisco and organic Agave. Most guests are dressed in formals or smart casuals so don a cocktail dress or semi-formal shirt while heading here. Check the website for the detailed music schedule.",270 Biscayne Boulevard Way,Epic Hotel,Miami,FL,United States,33131,Downtown Miami,+1 305 351 7403,http://www.liltlounge.com/,Tu to Sa from 06:00 PM to 02:00 AM,http://cityseekr.com/miami/bars-cafes/poi-lilt-lounge-923956.html,,,
25.7741755,-80.1937387,"25.7741755, -80.1937387","<a href=""https://www.google.com/maps/dir/Current+Location/25.7741755, -80.1937387"" target=""_blank"">Get directions</a>",Lime Fresh Mexican Grill,Restaurants,images/food-beverages.png,"143,196,176","Mexican,Take Out,Child Friendly",Enjoy a Mexican Meal,"With locations all over the country, Lime Fresh Mexican Grill is certainly a popular name. this outlet located in the downtown area also shares the same fame. Known for serving excellent Mexican dishes, this space is ideal for a hassle-free and budget meal. You can choose from salads, soups, tacos, fajitas, burritos, quesadillas and much more. And, after a spicy meal, you can treat yourself to delectable desserts that are available here. For more details, check website.",7 West Flagler Street,,Miami,FL,United States,33130,Downtown Miami,+1 305 789 0252,http://www.limefreshmexicangrill.com/,"Mo to th from 10:30 AM to 11:00 PM,Fr from 10:30 AM to 12:00 AM,Sa from 11:00 AM to 12:00 AM,Su from 12:00 PM to 11:00 PM",http://cityseekr.com/miami/restaurants/poi-lime-fresh-mexican-grill-853995.html,,,
25.73437,-80.240753,"25.73437, -80.240753","<a href=""https://www.google.com/maps/dir/Current+Location/25.73437, -80.240753"" target=""_blank"">Get directions</a>",Lincoln Park,Tourist Attractions And Sightseeings,images/attraction.png,40,"Parks, Gardens & Cemeteries",Tiny Neighborhood Park,"This tiny patch of green on Jackson Avenue features a lush tree cover, and is perfect for taking a breather on a hot day. the park remains open throughout the day until sunset, and is a popular play area for kids in the locality.",2950 Jackson Avenue,,Miami,FL,United States,33133,Coconut Grove,,,,http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-lincoln-park-944093.html,,,
25.790618,-80.137101,"25.790618, -80.137101","<a href=""https://www.google.com/maps/dir/Current+Location/25.790618, -80.137101"" target=""_blank"">Get directions</a>",Lincoln Road,Tourist Attractions And Sightseeings,images/attraction.png,"33,47","Attractions & Landmark,Day Trips & Walks",the Leisurely Walk,"A stroll down the Lincoln Road is a must for all those visiting the South beach area. Traffic is not allowed on this road that features some fabulous cinemas, bars, cafes, restaurants&#8212; you name it, it has it. Galleries that encourage budding artists also adorn the Lincoln Road. Just the perfect place for those looking for some retail therapy at a leisurely pace minus the traffic.",Lincoln Road,,Miami Beach,FL,United States,33139,,,http://www.lincolnroad.org/,,http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-lincoln-road-379910.html,,,
25.790592,-80.13583,"25.790592, -80.13583","<a href=""https://www.google.com/maps/dir/Current+Location/25.790592, -80.13583"" target=""_blank"">Get directions</a>",Lincoln Road Mall,Shoppings,images/shopping.png,95,Main Shopping Districts,Shopping with Fun ,"Located on Lincoln Road in Miami, the Lincoln Road Mall is spread over the non-traffic area of the road. Boasting of vibrant shops and eateries, the mall is home to international labels like Zara, Armani, Forever 21, H&M and French Connection, to name a few. Apart from this, there are bars and clubs to check out. You can spend time after shopping sprees at various restaurants and cafes, where you can have as much fun as the children. Spend time for hours strolling around the footpaths of the road.",Lincoln Road,West Avenue,Miami,FL,United States,33139,Miami Beach (South Beach),,http://lincolnroadmall.com/,,http://cityseekr.com/miami/shopping/poi-lincoln-road-mall-869551.html,,,
25.931256,-80.131288,"25.931256, -80.131288","<a href=""https://www.google.com/maps/dir/Current+Location/25.931256, -80.131288"" target=""_blank"">Get directions</a>",Lique Miami,Bars And Cafes,images/bar.png,55,Lounge,Composed Setting,"Nestled by the serene riverside, Lique Miami invites party freaks and gastronomes to savor authentic Mediterranean cuisine in a wonderful setting. Run by the same team behind Fort Lauderdale's Sweet Nectar, this uptown lounge boasts of a warm yet chic ambiance, welcoming guests to relish the handmade cocktails and continental delights. Cigar buffs can unwind at the attached lounge which offers a cozy seating. the in-house DJ spins eclectic deep house and lounge music numbers, adding to the vibrant atmosphere. Gourmands are appeased with Executive Chef Renato Medeiros' curated menu of robata grill, sushi, raw bar and tapas offerings.",3957 North East 163rd Street,,Miami,FL,United States,33160,North Miami/North Miami Beach,+1 305 705 2425,http://liquemiami.com/,"Mo from 06:00 PM to 01:00 AM,We to th from 06:00 PM to 01:00 AM,Fr from 06:00 PM to 02:00 AM,Sa to Su from 12:00 PM to 02:00 AM",http://cityseekr.com/miami/bars-cafes/poi-lique-miami-951068.html,,,
25.786784,-80.131404,"25.786784, -80.131404","<a href=""https://www.google.com/maps/dir/Current+Location/25.786784, -80.131404"" target=""_blank"">Get directions</a>",Liquid,Entertainment Venues,images/attraction.png,215,Major Events,,,1439 Washington Ave,,Miami,FL,United States,33139,,,,,http://cityseekr.com/miami/entertainment-venues/poi-liquid-626616.html,,,
25.8906649,-80.1718126,"25.8906649, -80.1718126","<a href=""https://www.google.com/maps/dir/Current+Location/25.8906649, -80.1718126"" target=""_blank"">Get directions</a>",Literary Cafe & Poetry Lounge,Bars And Cafes,images/bar.png,"69,55,468","Cafes,Lounge,Live Music",Poetry's Haven,"Rated as one of the best poetry clubs of the city, the Literary Cafe & Poetry Lounge is a popular venue for poetry recitals, open mic nights and other literary events. Famous poets and literary genius' frequent the cafe quite often to show their creative spark. the jovial crowd at the club not just cheers established poets but also encourage amateurs. the Literary Cafe & Poetry Lounge also hosts DJ sessions, birthday parties and private functions in its premises. To look after your gastronomic needs, the cafe offers an assortment of sandwiches and light meals. Call ahead to know more.",1350 North East 125th Street,Suite 200,Miami,FL,United States,33161,,+1 305 981 4724,,,http://cityseekr.com/miami/bars-cafes/poi-literary-cafe-poetry-lounge-674340.html,,,
